Date,Category,Headline,Description,Content,URL
2025-06-13,business,Consumer sentiment swings sharply higher in June as tariff anxiety recedes - Axios,"It was the first improvement in six months, according to the University of Michigan's preliminary survey.","What they're saying: ""Consumers appear to have settled somewhat from the shock of the extremely high tariffs announced in April and the policy volatility seen in the weeks that followed,"" Joanne Hsu,… [+1125 chars]",https://www.axios.com/2025/06/13/consumer-sentiment-economy-trump-june
2025-06-13,business,Brian Daly Named Director of Division of Investment Management - SEC.gov,,"The Securities and Exchange Commission today announced that investment management industry leader Brian T. Daly will become the new Director of the Division of Investment Management, effective July 8… [+2559 chars]",https://www.sec.gov/newsroom/press-releases/2025-88-brian-daly-named-director-division-investment-management
2025-06-13,business,"Trump Plans Biofuel Quota Boost, Seeks to Crimp Foreign Supply - Bloomberg",The Trump administration is proposing oil refiners blend more biofuels into gasoline and diesel next year while seeking to discourage the use of imported supplies.,"The Trump administration is proposing oil refiners blend more biofuels into gasoline and diesel next year while seeking to discourage the use of imported supplies.
The plan unveiled by the Environme… [+258 chars]",https://www.bloomberg.com/news/articles/2025-06-13/trump-plans-biofuel-quota-boost-seeks-to-crimp-foreign-supply
2025-06-13,business,"What drove the tech right’s — and Elon Musk’s — big, failed bet on Trump - vox.com","How Silicon Valley’s shift toward Trump in 2024 backfired as his administration ignored tech priorities on AI, immigration, and deregulation","I live and work in the San Francisco Bay Area, and I dont know anyone who says they voted for Donald Trump in 2016 or 2020. I know, on the other hand, quite a few who voted for him in 2024, and quite… [+6213 chars]",https://www.vox.com/future-perfect/416642/elon-musk-donald-trump-tech-right-democrats
2025-06-13,business,Trump’s 50% steel tariffs are coming for your next fridge and dishwasher - CNN,"The Trump administration will soon ensure that its 50% steel tariffs, which have threatened to make everything containing steel more expensive, will apply to your next fridge or dishwasher.","The Trump administration will soon ensure that its 50% steel tariffs, which have threatened to make everything containing steel more expensive, will apply to your next fridge or dishwasher.
The Comm… [+2968 chars]",https://www.cnn.com/2025/06/13/business/steel-us-tariffs-appliances
2025-06-13,business,"FDA Approves KEYTRUDA® (pembrolizumab) for PD-L1+ Resectable Locally Advanced Head & Neck Squamous Cell Carcinoma as Neoadjuvant Treatment, Continued as Adjuvant Treatment Combined With Radiotherapy With or Without Cisplatin Then as a - Merck.com","Approval introduces the first perioperative anti-PD-1 treatment regimen for adults with resectable locally advanced head and neck squamous cell carcinoma whose tumors express PD-L1 (CPS ≥1) Merck (NYSE: MRK), known as MSD outside of the United States and Cana…","June 13, 2025 6:45 am ET 
Approval introduces the first perioperative anti-PD-1 treatment regimen for adults with resectable locally advanced head and neck squamous cell carcinoma whose tumors expre… [+74578 chars]",https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-for-pd-l1-resectable-locally-advanced-head-neck-squamous-cell-carcinoma-as-neoadjuvant-treatment-continued-as-adjuvant-treatment-combined-with-radiother/
2025-06-13,business,"Archer Raises $850M Following White House Executive Order To Accelerate U.S. eVTOL Rollout, Cementing Its Industry-Leading Liquidity Position Of Approximately $2B - Business Wire",Today Archer Aviation Inc. (NYSE: ACHR) raised an additional $850M following the White House’s announcement last week of an Executive Order by President Trum...,"SANTA CLARA, Calif.--(BUSINESS WIRE)--Today Archer Aviation Inc. (NYSE: ACHR) raised an additional $850M following the White Houses announcement last week of an Executive Order by President Trump to … [+5243 chars]",https://www.businesswire.com/news/home/20250613219431/en/Archer-Raises-%24850M-Following-White-House-Executive-Order-To-Accelerate-U.S.-eVTOL-Rollout-Cementing-Its-Industry-Leading-Liquidity-Position-Of-Approximately-%242B
2025-06-14,general,Australia vs South Africa: Proteas win World Test Championship final at Lord's - BBC,South Africa beat Australia by five wickets in the World Test Championship final to end their long wait for a major global title.,"Well-oiled South African fans had filtered out of Lord's yesterday evening buoyantly going through their repertoire of songs after a blissful day of batting. 
They shuffled through the gates on the … [+1199 chars]",https://www.bbc.com/sport/cricket/articles/c3e5g20g9lyo
2025-06-14,general,Israel warns ‘Tehran will burn’ as Netanyahu hints at regime change - Financial Times,Military and air force heads say they are ready to launch a wave of heavy strikes on Tehran,"Complete digital access to quality analysis and expert insights, complemented with our award-winning Weekend Print edition.
<ul><li></li>Everything in Print<li></li>Weekday Print Edition<li></li>FT … [+202 chars]",https://www.ft.com/content/58d55e61-a293-42c2-b75d-65a56d9114f5
2025-06-14,general,"Trump military parade marking Army's 250th birthday takes place in Washington, D.C., today - CBS News","President Trump is expected to deliver remarks at the 250th Anniversary of the U.S. Army Grand Military Parade and Celebration, an event he envisioned.","Washington — President Trump is attending a military parade Saturday evening to celebrate the Army's 250th anniversary festivities as he celebrates his 79th birthday.  
The 250th Birthday of the U.S… [+6252 chars]",https://www.cbsnews.com/news/trump-military-parade-army-anniversary-festival-washington-dc/
2025-06-14,general,Federal prosecutors now charging immigrants who don’t submit fingerprints under dormant 1940s law - Politico,The Alien Registration Act requires non-citizens to register with the federal government. That provision hadn’t been enforced in 75 years.,"The registration provision in the law, which was passed in 1940 amid widespread public fear about immigrants loyalty to the U.S., had been dormant for 75 years, but it is still on the books. Failure … [+6605 chars]",https://www.politico.com/news/2025/06/14/trump-administration-alien-registration-act-00403535
2025-06-14,general,US Steel Sale to Nippon Steel Poised To Close After Trump Deal - Bloomberg.com,"Nippon Steel Corp. won conditional US approval for its $14.1 billion purchase of United States Steel Corp., capping a lengthy saga in a tie-up that will create one of the world’s largest steel companies.","Nippon Steel Corp. won conditional US approval for its $14.1 billion purchase of United States Steel Corp., capping a lengthy saga in a tie-up that will create one of the worlds largest steel compani… [+186 chars]",https://www.bloomberg.com/news/articles/2025-06-13/trump-submits-proposed-security-agreement-for-us-steel-sale
2025-06-14,general,'No Kings' protests against Trump planned nationwide to coincide with military parade - NPR,"The coalition of organizations behind the protests say the parade is being fueled by Trump's ego. The parade, which is not formally linked to Trump, will mark the 250th anniversary of the U.S. Army.","About 2,000 ""No Kings"" protestsare planned Saturday in response to the Trump administration's plans to hold alarge-scale military parade this weekend, an event organizer told NPR. 
Organizers are ac… [+2605 chars]",https://www.npr.org/2025/06/14/nx-s1-5432708/no-kings-protests-military-parade
2025-06-14,general,"He chose to serve longer in the Army. Now he's saddled with $40,000 in moving costs. - NBC News","Charles Levine was blindsided in February when he was about to retire from the Army and found out it would not cover more than $40,000 in final moving costs — an end-of-service benefit given to retirees","Charles Levine was blindsided in February when he was about to retire from the Army and found out it would not cover more than $40,000 in final moving costs an end-of-service benefit given to retiree… [+5630 chars]",https://www.nbcnews.com/news/us-news/army-retirement-moving-costs-rcna212015
2025-06-14,general,How Elon Musk Is Reinventing Tesla’s Strategy - WSJ,,No content available,https://www.wsj.com/business/autos/elon-musk-tesla-strategy-ai-driverless-car-97721be5
2025-06-14,general,Does the color purple really exist? - Live Science,"The color purple is, in a way, invented by our brains.","The world is awash with the color purple — lavender flowers, amethyst gemstones, plums, eggplants and purple emperor butterflies. But if you look closely at the visible-light portion of the electroma… [+4429 chars]",https://www.livescience.com/health/neuroscience/does-the-color-purple-really-exist
2025-06-14,general,Thunder-Pacers: 5 takeaways as Shai Gilgeous-Alexander carries OKC to victory in Game 4 - NBA,"SGA takes over in crunch time, Tyrese Haliburton runs out of magic and Oklahoma City grabs the momentum in the Finals.","Shai Gilgeous-Alexander scores 15 of his 35 points in the final 4:38, capping OKC's rally from a 10-point deficit in Game 4 of the NBA Finals.
INDIANAPOLIS The Indiana Pacers made all the right play… [+9155 chars]",https://www.nba.com/news/thunder-pacers-takeaways-game-4-2025-nba-finals
2025-06-14,general,"After Game 4 low, Pacers look to 'dig in' at 2-2 - ESPN","The Pacers are looking to put the disappointment of Game 4 behind them as they enter a hostile environment in Oklahoma City with the NBA Finals tied at 2. Said Tyrese Haliburton: ""I wouldn't want to go to war with any other group.""",INDIANAPOLIS -- Despite the disappointment of what Tyrese Haliburton called a frustrating loss in which the Pacers let a fourth-quarter lead slip away against the Thunder in Game 4 of the NBA Finals … [+3818 chars],https://www.espn.com/nba/story/_/id/45511070/after-game-4-disappointment-pacers-look-dig-embrace-challenge-nba-finals-tied
2025-06-14,general,"Horoscope for Saturday, June 14, 2025 - Chicago Sun-Times",,"Moon alert
Avoid shopping or important decisions from 3:30 to 6:15 a.m. Chicago time. After that, the moon moves from Capricorn into Aquarius.
Aries (March 21-April 19)
 Enjoy schmoozing with frie… [+3942 chars]",https://chicago.suntimes.com/horoscopes/2025/06/14/horoscopes-today-saturday-june-14-2025
2025-06-14,general,Photos of Marines in Los Angeles as communities across the country prepare for demonstrations - AP News,"LOS ANGELES (AP) — Marines have moved into Los Angeles to guard a federal building after a week of protests against immigration raids, while communities across the country are preparing for demonstrations against President Donald Trump’s polices this weekend.","LOS ANGELES (AP) Marines have moved into Los Angeles to guard a federal building after a week of protests against immigration raids, while communities across the country are preparing for demonstrati… [+2736 chars]",https://apnews.com/photo-gallery/la-immigration-protests-national-guard-marines-photos-8b5c2335d5981c95c79329c548ce5dfa
2025-06-14,general,"Dow Jones Futures: Israel-Iran Attacks Hit Market; The Next AI Winners After Nvidia, Broadcom? - Investor's Business Daily",Be ready for offense or defense. Several AI hardware plays are setting up.,"Information in Investors Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. … [+1064 chars]",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-israel-iran-attacks-ai-winners-nvidia-broadcom/
2025-06-14,general,Sam Burns leads US Open with 65 and avoids calamity at Oakmont - AP News,Sam Burns avoided the late meltdown that cost him in the first round of the U.S. Open. He had a 65 and has a one-shot lead at Oakmont. Best of all he was long gone before the calamity set in at Oakmont. It was a long day with rounds approaching six hours. And…,"OAKMONT, Pa. (AP) The pounding rain arrived far too late to douse so many of the meltdowns across Oakmont on Friday in a U.S. Open that produced a brilliant round by Sam Burns and a litany of collaps… [+6293 chars]",https://apnews.com/article/us-open-oakmont-burns-spaun-scheffler-77075158e21ceb2afdf96b666c241c39
2025-06-14,general,Police arrest roughly 60 protesters outside US Capitol - CNN,"A group of roughly 60 individuals were arrested outside the US Capitol on Friday after breaching a police line of bike racks and moving toward steps leading to the Capitol Rotunda, according to the Capitol Police.","A group of roughly 60 individuals were arrested outside the US Capitol on Friday evening after breaching a police line of bike racks and moving toward steps leading to the Capitol Rotunda, according … [+2687 chars]",https://www.cnn.com/2025/06/13/politics/protesters-arrested-us-capitol
2025-06-14,general,Bonnaroo 2025 Canceled After Rains Swamp Festival Grounds - Rolling Stone,"The 2025 installment of Bonnaroo was canceled on Friday after storms flooded the festival grounds in Manchester, Tennessee.","The 2025 Bonnaroo Music &amp; Arts Festival has canceled the remainder of its weekend. The Manchester, Tennessee, event kicked off on Thursday on schedule, but heavy rains on Friday postponed the day… [+2408 chars]",http://www.rollingstone.com/music/music-news/bonnaroo-2025-canceled-rain-weather-1235364754/
2025-06-14,general,Inside Mark Zuckerberg’s AI hiring spree - The Verge,"Meta’s CEO is personally recruiting top AI talent to reboot Llama and build a new “superintelligence” lab, offering massive pay and direct access to him. His $14.3 billion hire of Scale AI CEO Alexandr Wang is the most expensive in tech history.","How Metas CEO is spending heavily to reboot his AI team. Also, Apple has an AI problem.
AI researchers have recently been asking themselves a version of the question, Is that really Zuck?
As first … [+8396 chars]",https://www.theverge.com/command-line-newsletter/687173/inside-mark-zuckerbergs-ai-hiring-spree
2025-06-13,general,Apple Now Selling Refurbished M4 MacBook Air Models - MacRumors,"Apple today added M4 MacBook Air models to its refurbished store in the United States, making the latest MacBook Air devices available at a...","Apple today added M4 MacBook Air models to its refurbished store in the United States, making the latest ‌MacBook Air‌ devices available at a discounted price for the first time since they launched e… [+1011 chars]",https://www.macrumors.com/2025/06/13/apple-refurbished-m4-macbook-air/
2025-06-13,general,Boulder County resident exposed Flatiron Flyer passengers to measles - The Denver Post,"A Boulder County resident who recently traveled to Europe returned with measles, becoming the state’s 15th case this year.",People who took the Regional Transportation District’s Flatiron Flyer between Boulder and Denver last week should watch for measles symptoms after a contagious Boulder County resident rode that route… [+2224 chars],https://www.denverpost.com/2025/06/13/flatiron-flyer-measles-colorado-denver-boulder/
2025-06-14,technology,Sonic Racing CrossWorlds Is a Kart Racing Spectacle That Celebrates Sega’s History - IGN,"There's room for another kart racer in 2025 with Sonic Racing: CrossWorlds, which we played for a hands-on preview.","Theres something about Sonic games where I kind of let my guard down and just enjoy them for what they are. And Im happy to say that Ive genuinely enjoyed my time with Sonic Racing: CrossWorlds, whic… [+4802 chars]",https://www.ign.com/articles/sonic-racing-crossworlds-hands-on-preview
2025-06-13,technology,New paper pushes back on Apple’s LLM ‘reasoning collapse’ study - 9to5Mac,"Apple’s recent AI research paper, “The Illusion of Thinking”, has been making waves, but not everyone agrees with its conclusion.","Apples recent AI research paper, The Illusion of Thinking, has been making waves for its blunt conclusion: even the most advanced Large Reasoning Models (LRMs) collapse on complex tasks. But not ever… [+3940 chars]",https://9to5mac.com/2025/06/13/new-paper-pushes-back-on-apples-llm-reasoning-collapse-study/
2025-06-13,technology,Apple Now Selling Refurbished M4 MacBook Air Models - MacRumors,"Apple today added M4 MacBook Air models to its refurbished store in the United States, making the latest MacBook Air devices available at a...","Apple today added M4 MacBook Air models to its refurbished store in the United States, making the latest ‌MacBook Air‌ devices available at a discounted price for the first time since they launched e… [+1011 chars]",https://www.macrumors.com/2025/06/13/apple-refurbished-m4-macbook-air/
2025-06-13,technology,"Nintendo Switch 2 sets U.S. gaming record with over 1.1 million units sold at launch, best-selling physical games revealed - Nintendo Everything",Another report reveals Nintendo Switch 2 launch hardware data for the United States and the best-selling physical games.,"We have more news about the launch of Nintendo Switch 2 in the United States with the system setting a new record for the gaming industry.
For the week ending June 7, 2025, the new console sold over… [+1004 chars]",https://nintendoeverything.com/nintendo-switch-2-launch-sales-us-best-selling-games/
2025-06-13,technology,Summer Game Fest Viewership Jumps 89% to Record 50 Million Livestreams - Variety,"The 2025 edition of Summer Game Fest saw an 89% year-over-year growth in live peak viewership, according to StreamsCharts.","The 2025 edition of Summer Game Fest saw an 89% year-over-year growth in live peak viewership, according to StreamsCharts.
Airing live across YouTube, Twitch and X (formerly Twitter) on June 6, the … [+1747 chars]",https://variety.com/2025/gaming/news/summer-game-fest-viewership-record-50-million-livestreams-1236431017/
2025-06-13,technology,Your Apple Watch Is Getting a Neat New Feature That You’ll Actually Use - Gear Patrol,"But, unfortunately, not every Apple Watch model will support it.","Earlier this week, Apple gave us a first glimpse of watchOS 26 and the upcoming features it’s going to bring to the Apple Watch. And there are quite a few. 
Some of the standouts include a more help… [+898 chars]",https://www.gearpatrol.com/tech/apple-watch-wrist-flick/
2025-06-13,technology,Apple's latest CarPlay update revives something Android Auto did right 10 years ago [Gallery] - 9to5Google,"Alongside iOS 26 and a plethora of other updates previewed at WWDC earlier this week, Apple also showed off new...","Alongside iOS 26 and a plethora of other updates previewed at WWDC earlier this week, Apple also showed off new improvements to CarPlay which feel familiar, mostly because they feel like bringing the… [+2677 chars]",http://9to5google.com/2025/06/13/apple-carplay-ios-26-android-auto-proactive/
2025-06-13,technology,Google can now generate a fake AI podcast of your search results - Ars Technica,"Because you wanted this, right?",No content available,https://arstechnica.com/google/2025/06/google-begins-testing-ai-powered-audio-overviews-in-search-results/
2025-06-13,technology,I convinced HP's board to buy Palm and watched them kill it - Hacker News,,No content available,https://news.ycombinator.com/item?id\\u003d44270709
2025-06-13,technology,12 Tips For The Alters You Need To Know Before You Play - GameSpot,"It's going to take you a while to escape an inhospitable planet, so we've got several tips to help you in The Alters.",No content available,https://www.gamespot.com/gallery/12-tips-for-the-alters-you-need-to-know-before-you-play/2900-6664/
2025-06-13,technology,MindsEye team deploys first hotfix as they scramble to make the dang thing work - Polygon,MindsEye developer Build a Rocket Boy has a release schedule for hotfixes and patch updates that should get the IO Interactive game working.,"The creative team behind IO Interactives MindsEye isnt having a good week. A weird pre-launch period has led to a messy, broken game; the PlayStation store has even issued refunds to some players who… [+2243 chars]",https://www.polygon.com/news/606850/mindseye-patch-update-hotfix
2025-06-13,technology,Apple releases new iOS 26 beta 1 build to developers - 9to5Mac,"Apple has released a new build of iOS 26 beta 1 for developers, but only for certain newer iPhone models. Here’s what you should know.","Apple unveiled iOS 26 earlier this week alongside the first developer beta, but now it has released a revised build to beta testers for select iPhone models.
In an unusual move for a major new OS ve… [+1150 chars]",https://9to5mac.com/2025/06/13/apple-releases-new-ios-26-beta-1-build-to-developers/
2025-06-13,technology,Friday the 13th solar storm could bring auroras to 18 US states this weekend - Live Science,"Space weather experts warn that a ""moderate"" geomagnetic storm could rock Earth over the weekend, potentially lighting the skies with vibrant auroras across large parts of the U.S. and Europe.","Skywatchers in up to 18 U.S. states could witness auroras
 in the coming days as a ""moderate"" geomagnetic storm rocks Earth's magnetic field, starting on Friday (June 13).
On Wednesday (June 11), t… [+3614 chars]",https://www.livescience.com/space/the-sun/friday-the-13th-solar-storm-could-bring-auroras-to-18-us-states-this-weekend
2025-06-13,technology,"Seven years later, Nintendo fans beat Switch game even the devs didn’t - Polygon","As a sendoff to the first Switch, one player shares an unlikely triumph","For every massive success Nintendo releases, theres an oddball that confuses everyone. In 2017, that was the two-player party game 1-2 Switch, a collection of accessible mini-games. Think Wii Sports,… [+4967 chars]",https://www.polygon.com/features/606810/switch-1-2-plate-spin-mini-game-nintendo-dev
2025-06-13,technology,The tiny Logitech Keys-To-Go 2 keyboard lets me get work done almost anywhere - CNN,"This affordable keyboard is seemingly perfect for iPad users, but a month spent clicking and clacking on it revealed that it’s not for everyone.","When I recently tested the new iPad 11, I found myself fortunate enough to have the Logitech Keys-To-Go 2 keyboard on hand. Even though you can type on a tablet, its giant on-screen keyboard isnt per… [+9183 chars]",https://www.cnn.com/cnn-underscored/reviews/logitech-keys-to-go-2-keyboard
2025-06-13,technology,ROG Xbox Ally Gets Price & Release Date Info In 'Exclusive' Report - Pure Xbox,"""I've been able to find out all this information""",@Coletrain I don't know about the white one but the black one has a Z2 Extreme AI chip bringing AI to the Handheld for the first time. No doubt it will use AMD Upscaling who knows what else AI can be… [+2732 chars],https://www.purexbox.com/news/2025/06/rog-xbox-ally-gets-price-and-release-date-info-in-exclusive-report
2025-06-13,technology,Chevy Corvette Looking To Steal Mustang GTD Nurburgring Record: Report - The Drive,Chevrolet Corvette Zora prototypes are attacking the 'Ring right now.,"General Motors might be looking to make history, or, it’s just wrapping up development on the C8 Chevrolet Corvette Zora. Maybe both?
A team of General Motors engineers descended upon the Nürburgrin… [+3339 chars]",https://www.thedrive.com/news/chevy-corvette-looking-to-steal-mustang-gtd-nurburgring-record-report
2025-06-13,technology,Lithium-Rich Mineral Found In Only One Place On Earth Has Its Recipe Finally Revealed - IFLScience,The recipe for the lithium-rich mineral has finally been revealed.,"Jadarite is a truly unique mineral. It is rich in lithium, and given our society's hunger for the metal key to batteries and the energy transition away from fossil fuels there is a lot of interest in… [+2364 chars]",https://www.iflscience.com/lithium-rich-mineral-found-in-only-one-place-on-earth-has-its-recipe-finally-revealed-79613
2025-06-13,technology,"The AI-generated ad that aired during the NBA finals took $2,000 and 2 days to make - Mashable","Naturally, the ad featured a beer-chugging alien and an inflatable pool full of eggs.",No content available,https://mashable.com/article/ai-generated-video-veo3-nba-finals-kalshi
