Date,Category,Headline,Description,Content,URL
2025-06-19,business,‘Throwing us off a cliff': Megabill could derail hundreds of planned clean energy projects - Politico,A POLITICO analysis identified 794 planned clean electricity generation facilities — mostly in GOP districts — that could lose subsidies under the House bill. The Senate is debating changes.,"The ultimate shape of the Republicans big beautiful bill stands to have a major impact on the wave of clean energy projects that Democrats Inflation Reduction Act helped launch across the country, wi… [+10794 chars]",https://www.politico.com/news/2025/06/19/uncertainty-from-house-passed-megabill-looms-over-hundreds-of-clean-energy-projects-00404262
2025-06-19,business,"There are some warning signs for US dollar shorts - Forexlive | Forex News, Technical Analysis & Trading Tools","The US dollar is down against almost everything this year, with the Indian rupiah as a rare exception. International stock markets have also outperformed the US and it's all a result of the tariff ...","The US dollar is down against almost everything this year, with the Indian rupiah as a rare exception. International stock markets have also outperformed the US and it's all a result of the tariff wa… [+1181 chars]",https://www.forexlive.com/news/there-are-some-warning-signs-for-us-dollar-shorts-20250619/
2025-06-19,business,Trump calls for the equivalent of 10 Fed rate cuts - CNN,"President Donald Trump on Thursday continued his extraordinary and targeted verbal attacks on Federal Reserve Chair Jerome Powell, calling for a massive 2.5-point reduction in interest rates.","President Donald Trump on Thursday continued his extraordinary and targeted verbal attacks on Federal Reserve Chair Jerome Powell, calling for a massive 2.5-point reduction in interest rates.
Despit… [+3579 chars]",https://www.cnn.com/2025/06/19/economy/trump-fed-rate-cut
2025-06-19,business,Israel-tied Predatory Sparrow hackers are waging cyberwar on Iran’s financial system - Ars Technica,The hacker group has destroyed more than $90 million held at an Iranian crypto exchange.,No content available,https://www.wired.com/story/israels-predatory-sparrow-hackers-are-waging-cyberwar-on-irans-financial-system/
2025-06-19,business,Circle stock goes parabolic after Capitol Hill surprise - TheStreet,,No content available,https://www.thestreet.com/technology/why-circle-stock-went-parabolic-after-capitol-hills-surprise-
2025-06-20,general,"Federal immigration agents asked to leave Dodger Stadium parking lot, team says - AP News",The Los Angeles Dodgers organization says it asked federal immigration agents to leave the Dodger Stadium grounds after they arrived at a parking lot near one of the gates. The team says the agents requested permission to access the stadium's parking lot but …,LOS ANGELES (AP) The Los Angeles Dodgers organization said Thursday that it asked federal immigration agents to leave the Dodger Stadium grounds after they arrived at a parking lot near one of the ga… [+3687 chars],https://apnews.com/article/dodger-stadium-ice-denied-entry-8c71b0a569b7bec167d52e99390e2e82
2025-06-20,general,Oklahoma City Thunder look to clinch NBA championship in Game 6 against the Pacers - CNN,Follow live updates as the Oklahoma City Thunder look to clinch NBA championship in Game 6 against the Pacers.,"It likely comes as no surprise, but Indiana Pacers star guard Tyrese Haliburton will be on the court in his teams do-or-die home game Thursday night.
Pacers head coach Rick Carlisle confirmed Halibu… [+1575 chars]",https://www.cnn.com/sport/live-news/thunder-pacers-nba-finals-game-6-spt
2025-06-19,general,Trump is silent about Juneteenth on a day he previously honored as president - AP News,"President Donald Trump honored Juneteenth in each of his first four years as president, before it became a federal holiday. He even claimed once to have made Juneteenth “very famous.” But on this year's Juneteenth holiday on Thursday, Trump kept silent about …","WASHINGTON (AP) President Donald Trump honored Juneteenth in each of his first four years as president, even before it became a federal holiday. He even claimed once to have made it very famous. 
Bu… [+5552 chars]",https://apnews.com/article/trump-juneteenth-slavery-statement-holiday-28afec7cd532295437d53d3ec29f549f
2025-06-19,general,Tesla's robotaxi rollout runs into trouble - TheStreet,,No content available,https://www.thestreet.com/technology/teslas-robotaxi-rollout-runs-into-trouble-texas
2025-06-19,general,Trump’s new two-week negotiating window sets off scramble to restart stalled Iran talks - CNN,President Donald Trump’s decision to open a two-week negotiating window before deciding on striking Iran sets off an urgent effort to restart talks that had been deadlocked when Israel began its bombing campaign last week.,President Donald Trumps decision to open a two-week negotiating window before deciding on striking Iran sets off an urgent effort to restart talks that had been deadlocked when Israel began its bombi… [+7427 chars],https://www.cnn.com/2025/06/19/politics/trump-iran-negotiations-pessimism
2025-06-19,general,'Touched by God' - Messi shows he still has magic touch - BBC,Few things are as inevitable as the ball hitting the back of the net when Lionel Messi sizes up the target before executing a free-kick from 20 yards.,"Few things are as inevitable as the ball hitting the back of the net when Lionel Messi sizes up the target before executing a free-kick from 20 yards.
Messi reminded world football - if we even need… [+1665 chars]",https://www.bbc.com/sport/football/articles/clyn3y2rgl5o
2025-06-19,general,Israel vows vengeance after Iran targets hospital with ballistic missile Thursday - Fox News,"Israeli Prime Minister Benjamin Netanyahu vowed to exact a ""full price"" from Iran on Thursday after a ballistic missile struck the Soroka Hospital in southern Israel. Iranian state television accused Israel of striking its Arak heavy water reactor prior to th…","President Donald Trump is contemplating whether to order U.S. on Iran and will make a decision within two weeks, White House officials said Thursday, capping days of intense speculation about the pre… [+1448 chars]",https://www.foxnews.com/live-news/israel-iran-conflict-june-19-2025
2025-06-19,general,Deadly listeria outbreak leads to recall of ready-to-eat fettuccine Alfredo meals - NPR,"A nationwide listeria outbreak has been linked to 17 illnesses, and three deaths, according to the U.S. Department of Agriculture's Food Safety and Inspection.",Some ready-to-eat chicken fettuccine Alfredo meals sold at Kroger and Walmart are being voluntarily recalled following a nationwide listeria outbreak linked to 17 illnesses and three deaths as well a… [+3035 chars],https://www.npr.org/2025/06/19/nx-s1-5439467/listeria-outbreak-recall-kroger-walmart-fresh-realm-usda
2025-06-19,general,"GOP Rep. Max Miller alleges he was ""run off the road"" by man with Palestinian flag - Axios",Democratic leadership cited the alleged incident to re-up their call to allocate more funding for members' security.,"Driving the news: ""Today I was run off the road ... and the life of me and my family was threatened by a person who proceeded to show a Palestinian flag before taking off,"" Miller said in a post on s… [+1648 chars]",https://www.axios.com/2025/06/19/max-miller-palestinian-flag-republican-ohio
2025-06-19,general,First juror in Karen Read's retrial speaks out - WCVB,"The juror, only identified as Jason, spoke to TMZ following the verdict in the high-profile retrial.","DEDHAM, Mass. —One of the 12 jurors who decided the fate of Karen Read is speaking out one day after the verdict was handed down in her second-degree murder trial for the death of off-duty Boston pol… [+1477 chars]",https://www.wcvb.com/article/first-juror-in-karen-reads-retrial-speaks-out/65116672
2025-06-19,general,"What to know about COVID variant NB.1.8.1 causing 'razor blade throat' - ABC News - Breaking News, Latest News and Videos",,No content available,https://abcnews.go.com/Health/covid-variant-nb181-causing-razor-blade-throat/story?id\\u003d123004186
2025-06-19,general,US judge blocks Trump plan to tie states' transportation funds to immigration enforcement - CNBC,,A federal judge on Thursday blocked President Donald Trump's administration from forcing 20 Democratic-led states to cooperate with immigration enforcement in order to receive billions of dollars in … [+2459 chars],https://www.cnbc.com/2025/06/19/us-judge-blocks-trump-plan-to-tie-states-transportation-funds-to-immigration-enforcement.html
2025-06-19,general,Israel strikes unfinished Arak heavy water reactor in Iran - BBC,"The Israeli military says it targeted the reactor's core seal to stop it being used for ""nuclear weapons development"".","Satellite imagery showed a large hole in the Arak reactor building's domed roof
Israeli jets have bombed a nuclear reactor under construction in central Iran during a wave of air strikes on the seve… [+5204 chars]",https://www.bbc.com/news/articles/c8rpd6p7v0po
2025-06-19,general,WH praises SCOTUS ruling upholding TN ban on transgender treatments: ‘Victory for America’s children’ - Fox News,Karoline Leavitt applauds Supreme Court for protecting 'America's innocent children' in transgender case,"The White House on Thursday praised the Supreme Courts ruling that a Tennessee law banning puberty blockers and other treatments for transgender minors did not violate the Fourteenth Amendment.
Duri… [+2616 chars]",https://www.foxnews.com/politics/wh-praises-scotus-ruling-upholding-tn-ban-transgender-treatments-victory-americas-children
2025-06-19,general,Adobe just released an iPhone camera app with full manual controls - 9to5Mac,"Adobe has released Project Indigo, a free experimental app from the same team behind the original Google Pixel camera.","For photography enthusiasts, the prosumer camera app market has had no shortage of great options, with longtime favorites like Halide from Lux leading the pack. Now, Adobe has decided to enter the pi… [+4109 chars]",https://9to5mac.com/2025/06/19/project-indigo-adobe-camera-iphone-app/
2025-06-19,general,"Stocks Slide on Mideast Tension, Fed’s Warning: Markets Wrap - bloomberg.com",Oil trimmed earlier gains and equity futures remained lower after White House press secretary Karoline Leavitt said President Trump will decide within two weeks whether to back Israel militarily in its conflict with Iran. The remarks offered some short-term c…,Oil trimmed earlier gains and equity futures remained lower after White House press secretary Karoline Leavitt said President Trump will decide within two weeks whether to back Israel militarily in i… [+192 chars],https://www.bloomberg.com/news/articles/2025-06-18/stock-market-today-dow-s-p-live-updates
2025-06-19,general,"Fat Joe Sued for $20 Million by Former Hypeman in Explosive Suit: Alleges Rapper Engaged in Sex Acts With Minors and Coerced Him Into ‘More Than 4,000 Sexual Acts to Maintain His Standing’ - Variety","Fat Joe’s former hypeman Terrance ""T.A."" Dixon filed an explosive lawsuit against the rapper alleging he engaged in sex acts with minors.","Fat Joe’s former hypeman Terrance “T.A.” Dixon has filed an explosive lawsuit in federal court against the rapper on Thursday. Dixon is alleging that his former boss, whose real name is Joseph Antoni… [+8060 chars]",https://variety.com/2025/music/news/fat-joe-sued-former-hypeman-t-a-dixon-1236436310/
2025-06-19,general,Xbox fans losing their minds over next-gen hardware reveal - GAMINGbible,Fans are hyped for the next-gen Xbox console following a recent reveal.,"Xbox fans are already losing their minds over the next-generation hardware following a recent tease on social media.
Earlier this week, Microsoft announced a multi-year partnership with PC hardware … [+1696 chars]",https://www.gamingbible.com/news/platform/xbox/xbox-next-gen-fans-losing-minds-230130-20250619
2025-06-19,general,Americans largely disapprove of U.S. involvement in Israel and Iran war: Poll - Axios,60% of Americans think the U.S. military should not get involved in the conflict between Israel and Iran.,"<ul><li>He's leaving the door open to a diplomatic solution in the coming days that could avert a major escalation in the Middle East, Axios' Barak Ravid reports.</li></ul>Zoom in: 60% of 1,512 polle… [+1569 chars]",https://www.axios.com/2025/06/19/israel-iran-war-americans-poll
2025-06-20,technology,"NetEase Games announces AAA single-player action adventure game Blood Message for consoles, PC - Gematsu","Publisher NetEase Games and developer 24 Entertainment Lin’an, a new development studio and subsidiary of Thunder Fire Studio, have announced Blood Message, a cinematic, single-player, linear…","“We are ushering players into a new generation of high adventure with Blood Message,” said NetEase Games lead producer and executive vice president Zhipeng Hu in a press release. “As our first comple… [+2765 chars]",https://www.gematsu.com/2025/06/netease-games-announces-aaa-single-player-action-adventure-game-blood-message-for-consoles-pc
2025-06-19,technology,Metroid Prime 4 ad on London Underground claims the game is ‘out now’ - Video Games Chronicle,A likely mistake means a billboard for the game is stating it's already out,"A poster for Metroid Prime 4: Beyond has been spotted in the London Underground which claims the game is out now.
An image of the ad, captured by VGC at Oxford Circus tube station in London, gives i… [+1733 chars]",https://www.videogameschronicle.com/news/metroid-prime-4-beyond-ad-on-london-underground-wrongly-claims-the-game-is-out-now/
2025-06-19,technology,Google Phone's biggest redesign in years is starting to roll out - Android Police,In-call screen and Recent tab get a glow-up,"Hype is already brewing for Android 16, and its shaping up to be a major one for Google. Besides packing in fresh features, its also ushering in a big design shift called Material 3 Expressive. Youve… [+2511 chars]",https://www.androidpolice.com/google-phones-biggest-redesign-in-years-is-starting-to-roll-out/
2025-06-19,technology,Samsung’s panic over Google Pixel’s TSMC shift shows a company lost in the woods - 9to5Google,"Samsung was allegedly shocked by Google's switch to TSMC foundries for the as-yet unannounced Pixel 10 series, but it shouldn't have been.","Yesterday, a bombshell report alleged that Samsung found itself “shocked” by Google’s switch to TSMC foundries for the upcoming Pixel 10 series rumored to arrive later this summer. According to repor… [+5203 chars]",http://9to5google.com/2025/06/19/samsung-google-tensor-panic-lost-in-the-woods/
2025-06-19,technology,Adobe just released an iPhone camera app with full manual controls - 9to5Mac,"Adobe has released Project Indigo, a free experimental app from the same team behind the original Google Pixel camera.","For photography enthusiasts, the prosumer camera app market has had no shortage of great options, with longtime favorites like Halide from Lux leading the pack. Now, Adobe has decided to enter the pi… [+4109 chars]",https://9to5mac.com/2025/06/19/project-indigo-adobe-camera-iphone-app/
2025-06-19,technology,"Switch 2 third-party sales reportedly mostly ""very low"" despite record-breaking console launch - Eurogamer","Switch 2 has got off to a flying start, with Nintendo proudly trumpeting the console as its ""fastest-selling hardware e…","Switch 2 has got off to a flying start, with Nintendo proudly trumpeting the console as its ""fastest-selling hardware ever"" just days after launch. But while things are looking rosy for Nintendo, a n… [+3221 chars]",https://www.eurogamer.net/switch-2-third-party-sales-reportedly-very-low-despite-record-breaking-console-launch
2025-06-19,technology,"Sifu developer’s new game Rematch launches without crossplay, studio apologizes - Polygon","Rematch, the online multiplayer soccer game by Sifu developer Sloclap, is missing crossplay at launch. The team hopes to release the feature as soon as possible.","Sifu developer Sloclap launched its new soccer title Rematch on Thursday, but the arcade-style soccer game has kicked off without crossplay, limiting players to their own platforms. As Rematch is an … [+1865 chars]",https://www.polygon.com/news/608065/rematch-crossplay-developer-update
2025-06-19,technology,Xbox fans losing their minds over next-gen hardware reveal - GAMINGbible,Fans are hyped for the next-gen Xbox console following a recent reveal.,"Xbox fans are already losing their minds over the next-generation hardware following a recent tease on social media.
Earlier this week, Microsoft announced a multi-year partnership with PC hardware … [+1696 chars]",https://www.gamingbible.com/news/platform/xbox/xbox-next-gen-fans-losing-minds-230130-20250619
2025-06-19,technology,"Samsung's upcoming Z Fold 7 and Z Flip 7 tipped to have sleeker aesthetic, larger displays - Android Central",Leaks point to larger screens and slimmer designs for both devices.,"What you need to know
<ul><li>Samsung's upcoming foldables Galaxy Z Fold 7 and Z Flip 7 are rumored to come with noticeable design changes.</li><li>Both devices might see larger displays as well as … [+3107 chars]",https://www.androidcentral.com/phones/samsung-galaxy/samsungs-alleged-galaxy-z-fold-7-and-z-flip-7-leak-ahead-of-rumored-launch
2025-06-19,technology,"Spotify’s HiFi lossless streaming might really, finally, actually be coming soon - The Verge","Spotify announced its intention to add a lossless tier more than four years ago, and hidden mentions of lossless are buried in the client.","The word lossless is hidden in a few places in Spotify.
Weve been waiting for Spotifys lossless streaming for more than four years, but there are some new and promising hints that the feature might … [+1269 chars]",https://www.theverge.com/news/690107/spotify-lossless-streaming-hifi-music-pro-spicetify
2025-06-19,technology,Elden Ring Nightreign is getting even harder bosses - The Verge,Elden Ring Nightreign is adding limited-time “Everdark Sovereign” versions of its Nightlord bosses.,"Git gud against the Everdark Sovereigns.
The bosses in Elden Ring Nightreign are already pretty tough. But if youve gotten good and need a harder challenge, youll be able to take on Everdark Soverei… [+1346 chars]",https://www.theverge.com/news/690093/elden-ring-nightreign-everdark-sovereign-bosses
2025-06-19,technology,Northern Lights Alert: Some States Could See Aurora Borealis Thursday - Forbes,"Some “minor” or greater geomagnetic storms are “likely” to disrupt Earth’s magnetic field, forecasters said.","The National Oceanic and Atmospheric Administration said Thursday some geomagnetic storms will likely disrupt Earths magnetic field soon, which could make the northern lights visible in several state… [+2883 chars]",https://www.forbes.com/sites/tylerroush/2025/06/19/northern-lights-forecast-minor-geomagnetic-storms-may-pull-aurora-borealis-to-these-states-tonight/
2025-06-19,technology,"Nintendo Confirms Pauline's Age in Donkey Kong Bananza — Leaving Fans Wondering Whether It's a Super Mario Odyssey Prequel, and If Mario Will Appear As a Potential Villain - IGN","Nintendo has confirmed the age of Donkey Kong Bananza sidekick Pauline, sparking questions regarding the young character's timeline and how Bananza's story will tally with previous titles — such as Mario's original arcade game, where DK was the villain and Pa…","Nintendo has confirmed the age of Donkey Kong Bananza sidekick Pauline, sparking questions regarding the young character's timeline and how Bananza's story will tally with previous titles such as Mar… [+3482 chars]",https://www.ign.com/articles/nintendo-confirms-paulines-age-in-donkey-kong-bananza-leaving-fans-wondering-whether-its-a-super-mario-odyssey-prequel-and-if-mario-will-appear-as-a-potential-villain
2025-06-19,technology,PlayStation’s epic new sale has some of my favorite PS5 games from $5 — here’s 11 deals I’m adding to my cart - Tom's Guide,PlayStation Store’s Mid-Year sale is discounting must-play PS5 games,"PlayStation Store just launched its annual Mid-Year sale, and this year’s crop of discounts across PS5 and PS4 games is pretty excellent. While there’s a disappointing lack of deals on PlayStation St… [+861 chars]",https://www.tomsguide.com/gaming/playstation/playstations-epic-new-sale-has-some-of-my-favorite-ps5-games-from-usd5-heres-11-deals-im-adding-to-my-cart
2025-06-19,technology,New PowerWash Simulator 2 footage showcases its most exciting feature - TrueAchievements,"FuturLab has dropped a fresh gameplay trailer for PowerWash Simulator 2, and it showcases all the right improvements for the popular cleaning sim.","While we still don't have a release date for FuturLab's highly anticipated sequel, the team has given us a look at some more PowerWash Simulator 2 gameplay. As one of the few players that hasn't play… [+2117 chars]",https://www.trueachievements.com/news/powerwash-simulator-2-gameplay
2025-06-19,technology,"Dune Awakening’s early meta is an unbalanced, helicopter-infested nightmare, and I never want it to end - Eurogamer","Dune Awakening’s early meta is an unbalanced, helicopter-infested nightmare, and I never want it to end.","The Dune: Awakening community is torn right now. In the Deep Desert, roaming hordes of orniphopters (the Dune equivilent of a plane or helicopter) are dominating the end game and making an already da… [+4017 chars]",https://www.eurogamer.net/dune-awakening-early-meta-helicopter-infested-nightmare
2025-06-19,technology,Nintendo Switch 2 firmware update fixes Carbon Engine games - Nintendo Everything,It's been discovered that the new Nintendo Switch 2 firmware update has fixed backwards compatibility with Carbon Engine games.,"Nintendo issued a new firmware update for Switch 2 last night, but what we didn’t know at the time is that has fixed Carbon Engine-based games on the system.
These are essentially classic titles tha… [+1091 chars]",https://nintendoeverything.com/nintendo-switch-2-firmware-update-carbon-engine-games-fixed/
2025-06-19,technology,Report: Xbox Working On Massive Backwards Compatibility Overhaul Called 'Xbox Classics' - Pure Xbox,Set to be revealed in 2026,"Subscribe to Pure Xbox on YouTube29k
It was just recently that we heard from Spanish YouTuber eXtas1s about release dates and pricing for the ROG Xbox Ally handheld, and now they're back again with … [+2746 chars]",https://www.purexbox.com/news/2025/06/report-xbox-working-on-massive-backwards-compatibility-overhaul-called-xbox-classics
2025-06-19,technology,"The Nintendo Console Launches, Ranked From Worst To Best - Kotaku","With the Switch 2’s launch fresh in our minds, we look back at the best and worst of Nintendo’s opening acts","By the time the SNES rolled around, Nintendo had millions of loyal young American fans, and it could do a proper build-up and launch in the States for the first time. Our hype was fueled by that comm… [+1707 chars]",https://kotaku.com/nintendo-switch-2-console-launch-wii-gamecube-nes-snes-1851784781
2025-06-19,technology,"Stellar Blade , As Told By Steam Reviews - Kotaku",The sci-fi action adventure just made a big splash on PC,Stellar Blade is a mashup of classic arcade action and modern Soulslike about a defense force officer with big tits and an even bigger ass saving the post-apocalyptic ruins of Earth from the aliens w… [+2604 chars],https://kotaku.com/stellar-blade-steam-reviews-switch-2-nude-mod-1851784779
